phrase	length	count
muuli 	1	9
vanalinna 	1	9
kullamaa 	1	9
simuna 	1	9
männimetsa tee 	2	9
jõekääru tee 	2	9
roosi tee 	2	9
puupilli tee 	2	9
kärla 	1	9
võlli 	1	9
koru 	1	9
vasco da 	2	9
rohuaia 	1	9
lembitu pst 	2	9
pardi 	1	9
haraka 	1	9
kõo 	1	9
kodasoo 	1	9
rehepapi 	1	9
tolli 	1	9
västriku 	1	9
toominga tee 	2	9
lennujaama 	1	9
mammaste 	1	9
mõisniku 	1	9
riisika 	1	9
nõmmküla 	1	9
kadaka pst 	2	9
paala 	1	9
aasa tee 	2	9
vergi 	1	9
gustav 	1	9
vardja tee 	2	9
gama 	1	9
võidujooksu 	1	9
pärnamäe 	1	9
jugapuu 	1	9
jõekalda tee 	2	9
perearstikeskus 	1	9
vatku 	1	9
lepa tee 	2	9
okka 	1	9
küla tee 	2	9
gama sild 	2	9
puidu 	1	9
aia tee 	2	9
kooli põik 	2	9
ontika 	1	9
libatse 	1	9
loopera 	1	9
valgejõe tee 	2	9
sütiste 	1	9
jaaniku 	1	9
astangu 	1	9
põhjaka 	1	9
valguse 	1	9
loopera tee 	2	9
sürgavere 	1	9
käbli 	1	9
kurevere 	1	9
tamme pst 	2	9
puupilli 	1	9
pilistvere 	1	9
muuga tee 	2	9
laululava 	1	9
mäeotsa 	1	9
la 	1	9
da gama sild 	3	9
niidu tee 	2	9
tuleviku tee 	2	9
hüüru 	1	9
kapteni 	1	9
kõrtsi 	1	9
lammi 	1	9
kärsa 	1	9
vana-kuuste 	1	9
da 	1	9
tammemäe 	1	9
kata 	1	9
visusti 	1	9
õigeusu 	1	8
haldja 	1	8
mahtra 	1	8
vana-lõuna 	1	8
raeküla 	1	8
kopra 	1	8
vana-võidu 	1	8
aianduse 	1	8
tagavere 	1	8
pikkjärve 	1	8
perila 	1	8
friedebert tuglase 	2	8
valgu 	1	8
kavastu 	1	8
põhjaranna 	1	8
seene 	1	8
talu tee 	2	8
luguse 	1	8
läike tee 	2	8
hinsa 	1	8
siniküla 	1	8
õigeusu kirik 	2	8
politsei 	1	8
kraavi tee 	2	8
halla 	1	8
pikasilla 	1	8
sarja 	1	8
teatri väljak 	2	8
metsatee 	1	8
tule 	1	8
sipelga 	1	8
kaar 	1	8
kordoni 	1	8
hargla 	1	8
väljaotsa 	1	8
niitsiku 	1	8
sõmerpalu 	1	8
ape 	1	8
juures 	1	8
iva-ülesoo-kingu-vana 	1	8
rukki 	1	8
tormi 	1	8
aimla 	1	8
ferry terminal 	2	8
lasti 	1	8
voldemar 	1	8
veeriku 	1	8
ristiku tee 	2	8
töökoja tee 	2	8
saverna 	1	8
paruni 	1	8
rae põik 	2	8
kõivu 	1	8
sushi 	1	8
lastekodu 	1	8
varju 	1	8
lagle 	1	8
kadri 	1	8
raba tee 	2	8
kännu 	1	8
friedebert 	1	8
silla tee 	2	8
järva-madise 	1	8
järve põik 	2	8
haaviku 	1	8
sikupilli 	1	8
ferry 	1	8
leegi 	1	8
tuglase 	1	8
künka tee 	2	8
alevi 	1	8
kündja 	1	8
salme 	1	8
kurvitsa 	1	8
iva-ülesoo-kingu-vana sarapiku tee 	3	8
rannatee 	1	8
palivere 	1	8
kala 	1	8
punga 	1	8
nurme põik 	2	8
aruheina 	1	8
ferdinand 	1	8
pärna-koibu tee 	2	8
vesivärava 	1	8
kivi-vigala 	1	8
tuuliku 	1	8
kallaku 	1	8
restaurant 	1	8
kaja 	1	8
pärna-koibu 	1	8
kodavere 	1	8
vahtra tee 	2	8
bar 	1	8
jägala mnt 	2	8
lasketiiru 	1	8
laiuse 	1	8
purde 	1	8
kintsli 	1	8
ristikangru tee 	2	8
oil 	1	8
männituka 	1	8
kaberla 	1	8
kasesalu 	1	8
kuuse tee 	2	8
sagadi 	1	8
iva-ülesoo-kingu-vana sarapiku 	2	8
mäe tee 	2	8
ohaka 	1	8
rehepapi tee 	2	8
vainupea 	1	8
uduvere 	1	8
terminal 	1	8
malmi 	1	8
lennu 	1	8
valguta 	1	8
leola 	1	8
sõpruse tee 	2	8
ülikooli apteek 	2	8
jannseni 	1	8
julius kuperjanovi 	2	8
apotheka 	1	8
huuksi 	1	8
eidapere 	1	8
võle 	1	8
j. 	1	8
terminal exit 	2	8
veere tee 	2	8
levala 	1	8
hobuseraua 	1	8
arkna 	1	8
abaja 	1	8
karukella 	1	8
viruküla 	1	8
haaslava 	1	8
torma 	1	8
linna 	1	8
pub 	1	8
kassi 	1	8
seljametsa 	1	8
ristikangru 	1	8
kvissentali 	1	8
kaubasadama 	1	8
posti tee 	2	8
koidu tee 	2	8
exit 	1	8
kitzbergi 	1	8
sirmiku 	1	8
lilli 	1	8
koonga 	1	8
põhjaranna tee 	2	8
pirnipuu 	1	8
ehituse 	1	8
hammaste 	1	8
paala tee 	2	8
sanatoorium 	1	8
mirta 	1	8
kärgula 	1	8
laiksaare 	1	8
krediidipank 	1	8
habaja 	1	8
sindi 	1	8
paljassaare 	1	8
jänese 	1	8
lasti tee 	2	8
jugapuu tee 	2	8
lepatriinu 	1	8
jäätmejaam 	1	8
pilviku 	1	8
kemba-anija 	1	8
kõrgepinge 	1	8
tuuleveski 	1	8
ferry terminal exit 	3	8
aedniku 	1	8
valgjärve 	1	8
taheva sanatoorium 	2	8
restu 	1	8
kadastiku tee 	2	8
saunametsa 	1	8
pärnamäe tee 	2	8
trahter 	1	8
tuisu 	1	8
ülesõidu 	1	8
mõigu 	1	8
oti 	1	8
vilmsi 	1	8
mammaste tee 	2	8
raekoja 	1	8
esku 	1	8
kaubasadama tee 	2	8
ülejõe tee 	2	8
liivaku 	1	8
tsolgo 	1	8
lillevälja 	1	8
tooma tee 	2	8
sepa tee 	2	8
