phrase	length	count
yüksek okulu 	2	32
tekirdağ 	1	32
muğla-fethiye 	1	32
sevgi 	1	32
tokat-ercincan yolu 	2	32
ve araştırma hastanesi 	3	32
m. 	1	32
aksoy caddesi 	2	32
düğün salonu 	2	32
eğitim ve araştırma hastanesi 	4	32
emeç 	1	32
tokat-ercincan 	1	32
adana 	1	32
b blok 	2	32
denizli-isparta yolu 	2	32
iskender 	1	32
fahri 	1	32
düzce-ereğli yolu 	2	32
izmir-çeşme yolu 	2	32
kadirli 	1	32
s 	1	32
camisi 	1	32
kadışehri 	1	32
suşehri yolu 	2	31
yildiz 	1	31
burdur-isparta yolu 	2	31
ümit 	1	31
nergiz 	1	31
zümrüt 	1	31
tekke 	1	31
fatih cami 	2	31
ipekçi 	1	31
balıkesir-manisa yolu 	2	31
a blok 	2	31
göksun 	1	31
şehitleri 	1	31
sivas 	1	31
tokat 	1	31
burdur-isparta 	1	31
muhtar 	1	31
diyarbakır-bitlis 	1	31
ulus 	1	31
isparta-afyon 	1	31
hisar 	1	31
lojman 	1	31
akın 	1	31
beşiktaş 	1	31
kampüs yolu 	2	31
erzurum-iğdır yolu 	2	31
balıkesir-manisa 	1	31
karakoçan 	1	31
doğa 	1	31
imkb 	1	31
diyarbakır-bitlis yolu 	2	31
safranbolu-araç 	1	31
sümer 	1	31
fuat 	1	31
develi 	1	31
ve meslek lisesi 	3	31
çankaya 	1	31
burdur-antalya yolu 	2	31
erzurum-iğdır 	1	31
bilkent 	1	31
akbank atm 	2	31
necmettin 	1	31
akdağmadeni 	1	31
ticaret meslek lisesi 	3	31
manço 	1	31
asfalti 	1	31
kemah yolu 	2	31
yavuz selim 	2	31
sitesi yolu 	2	31
sorgun 	1	31
kılıç 	1	31
londra asfalti 	2	31
isparta-afyon yolu 	2	31
hsbc 	1	31
özdemir 	1	31
safranbolu-araç yolu 	2	31
çok 	1	31
teknik ve meslek 	3	31
muğla-fethiye karayolu 	2	31
edebiyat 	1	31
ticaret meslek 	2	31
aşağı 	1	30
kubilay 	1	30
poyraz 	1	30
fethiye yolu 	2	30
bestekar 	1	30
diyarbakır-elazığ 	1	30
gazililer sitesi 	2	30
çermik 	1	30
malatya-keban yolu 	2	30
kordon 	1	30
yaşam 	1	30
öğretim 	1	30
tarsus batı 	2	30
erzurum 	1	30
pool 	1	30
kadıköy 	1	30
bank atm 	2	30
gazililer 	1	30
yücel 	1	30
ayhan 	1	30
mehmet caddesi 	2	30
acar 	1	30
tekman 	1	30
malatya-keban 	1	30
orkide 	1	30
turgut reis 	2	30
yozgat-kayseri 	1	30
diyarbakır-elazığ yolu 	2	30
hilmi 	1	30
